deltaT, accX, accY, accZ, thetaX, thetaY, thetaZ
12340, -0.0246582, -0.0061035, 0.9201661, -0.6874057, 1.3623875, 1.3329373
9828, -0.0161133, -0.0117188, 0.9150391, -0.6875430, 1.3522689, 1.3320931
9816, -0.0214844, -0.0136719, 0.9208985, -0.6881298, 1.3510583, 1.3328976
9792, -0.0261230, -0.0139160, 0.9196778, -0.6927115, 1.3538317, 1.3316978
9792, -0.0180664, -0.0151367, 0.9104004, -0.6949821, 1.3499636, 1.3301664
9784, -0.0202637, -0.0102539, 0.9123536, -0.6950312, 1.3465219, 1.3316711
9796, -0.0202637, -0.0166016, 0.9089356, -0.6978348, 1.3484817, 1.3330253
12344, -0.0180664, -0.0178223, 0.9169922, -0.7074718, 1.3403998, 1.3318058
9816, -0.0212402, -0.0214844, 0.9101563, -0.7175097, 1.3349640, 1.3322417
9796, -0.0187988, -0.0065918, 0.9143067, -0.7146242, 1.3311504, 1.3335959
9792, -0.0219727, -0.0166016, 0.9133301, -0.7191915, 1.3335187, 1.3344005
9804, -0.0214844, -0.0058594, 0.9067383, -0.7108930, 1.3348510, 1.3335365
9784, -0.0229492, -0.0158691, 0.9165040, -0.7181877, 1.3370620, 1.3328295
9796, -0.0170898, -0.0061035, 0.9123536, -0.7103051, 1.3298841, 1.3314334
12340, -0.0183105, -0.0156250, 0.9140625, -0.7151256, 1.3246430, 1.3308572
9840, -0.0234375, -0.0151367, 0.9060059, -0.7181406, 1.3295838, 1.3305298
9780, -0.0305176, -0.0153809, 0.9143067, -0.7206387, 1.3398851, 1.3298970
9784, -0.0222168, -0.0112305, 0.9104004, -0.7185463, 1.3426258, 1.3298771
9792, -0.0134277, -0.0080566, 0.9167481, -0.7146422, 1.3324455, 1.3323305
9808, -0.0251465, -0.0097656, 0.9101563, -0.7119884, 1.3363329, 1.3365048
9796, -0.0266113, -0.0114746, 0.9108887, -0.7140659, 1.3405389, 1.3353856
12340, -0.0195312, -0.0034180, 0.9172364, -0.7084585, 1.3436473, 1.3355424
9824, -0.0246582, -0.0139160, 0.9182129, -0.7127007, 1.3481674, 1.3358256
9792, -0.0146484, -0.0139160, 0.9167481, -0.7165124, 1.3396781, 1.3356684
9812, -0.0200195, -0.0100098, 0.9145508, -0.7132616, 1.3380316, 1.3379364
9780, -0.0310059, -0.0141602, 0.9179688, -0.7144813, 1.3490053, 1.3370921
9780, -0.0209961, -0.0104980, 0.9116211, -0.7114775, 1.3443772, 1.3377592
12356, -0.0197754, -0.0095215, 0.9133301, -0.7073290, 1.3417292, 1.3371831
9836, -0.0117188, -0.0053711, 0.9116211, -0.6998521, 1.3297458, 1.3385022
17372, -0.0239258, -0.0083008, 0.9177247, -0.6890949, 1.3348526, 1.3413196
12092, -0.0192871, -0.0112305, 0.9201661, -0.6926355, 1.3342286, 1.3416312
9908, -0.0217285, -0.0156250, 0.9155274, -0.6956439, 1.3374602, 1.3393191
9800, -0.0246582, -0.0107422, 0.9155274, -0.6930315, 1.3394528, 1.3400603
9784, -0.0253906, -0.0146484, 0.9150391, -0.6985030, 1.3445259, 1.3416893
12312, -0.0173340, -0.0041504, 0.9121094, -0.6869611, 1.3379220, 1.3431285
9820, -0.0227051, -0.0051270, 0.9150391, -0.6839345, 1.3435907, 1.3436081
9776, -0.0178223, 0.0017090, 0.9221192, -0.6666944, 1.3391274, 1.3438631
9764, -0.0251465, -0.0085449, 0.9218750, -0.6649149, 1.3446897, 1.3428814
9788, -0.0192871, -0.0058594, 0.9133301, -0.6619616, 1.3445690, 1.3442333
9792, -0.0144043, -0.0107422, 0.9150391, -0.6633160, 1.3337494, 1.3448220
9784, -0.0119629, -0.0083008, 0.9152832, -0.6636029, 1.3239004, 1.3463267
19628, -0.0183105, -0.0122070, 0.9165040, -0.6707016, 1.3237823, 1.3442542
9844, -0.0270996, -0.0124512, 0.9130860, -0.6684259, 1.3326350, 1.3465702
9804, -0.0239258, -0.0148926, 0.9140625, -0.6722060, 1.3347805, 1.3457847
9812, -0.0244141, -0.0190430, 0.9064942, -0.6816050, 1.3369977, 1.3428618
9804, -0.0200195, -0.0109863, 0.9091797, -0.6830053, 1.3362973, 1.3429794
9796, -0.0236816, -0.0134277, 0.9182129, -0.6853847, 1.3385831, 1.3437206
9840, -0.0207520, -0.0070801, 0.9204102, -0.6803009, 1.3365875, 1.3453780
12320, -0.0224609, -0.0107422, 0.9135743, -0.6816448, 1.3348704, 1.3473668
9832, -0.0256348, -0.0053711, 0.9125977, -0.6794228, 1.3414121, 1.3476217
9800, -0.0202637, -0.0200195, 0.9169922, -0.6918067, 1.3389517, 1.3486684
9788, -0.0244141, -0.0192871, 0.9145508, -0.7013593, 1.3423131, 1.3484936
9804, -0.0241699, -0.0114746, 0.9060059, -0.7041641, 1.3444899, 1.3492349
9784, -0.0310059, -0.0146484, 0.9145508, -0.7059498, 1.3549159, 1.3507264
9764, -0.0192871, -0.0107422, 0.9111329, -0.7073082, 1.3531742, 1.3494830
12348, -0.0285645, -0.0148926, 0.9172364, -0.7119869, 1.3632113, 1.3462787
9844, -0.0241699, -0.0065918, 0.9177247, -0.7072511, 1.3672865, 1.3458466
9792, -0.0236816, -0.0122070, 0.9162598, -0.7083945, 1.3669083, 1.3454145
9792, -0.0158691, -0.0126953, 0.9145508, -0.7100145, 1.3622112, 1.3440183
9796, -0.0222168, -0.0102539, 0.9116211, -0.7079956, 1.3694803, 1.3442733
9792, -0.0219727, -0.0097656, 0.9179688, -0.7077198, 1.3654834, 1.3460963
12360, -0.0170898, -0.0102539, 0.9128418, -0.7027933, 1.3626650, 1.3431385
9820, -0.0173340, -0.0187988, 0.9160157, -0.7124910, 1.3581740, 1.3424316
9792, -0.0273438, -0.0043945, 0.9169922, -0.7074674, 1.3639994, 1.3414936
9784, -0.0244141, -0.0170898, 0.9074707, -0.7119403, 1.3698536, 1.3408608
9768, -0.0173340, -0.0163574, 0.9191895, -0.7189294, 1.3657408, 1.3419401
9796, -0.0234375, -0.0041504, 0.9082032, -0.7084624, 1.3731328, 1.3426814
9776, -0.0236816, -0.0139160, 0.9157715, -0.7142319, 1.3727341, 1.3419744
12364, -0.0239258, -0.0083008, 0.9084473, -0.7091811, 1.3748413, 1.3417472
9824, -0.0217285, -0.0178223, 0.9169922, -0.7137620, 1.3719195, 1.3385190
9800, -0.0222168, -0.0012207, 0.9162598, -0.6982874, 1.3714513, 1.3378121
9804, -0.0207520, -0.0153809, 0.9155274, -0.7040905, 1.3685209, 1.3412274
9776, -0.0295410, -0.0031738, 0.9113770, -0.6950746, 1.3743010, 1.3421213
9768, -0.0217285, -0.0090332, 0.9108887, -0.6894474, 1.3735077, 1.3408648
9776, -0.0173340, -0.0039063, 0.9079590, -0.6803501, 1.3717472, 1.3397741
12324, -0.0227051, -0.0070801, 0.9130860, -0.6748785, 1.3772969, 1.3417629
9808, -0.0144043, -0.0117188, 0.9121094, -0.6767752, 1.3715457, 1.3417408
9800, -0.0195312, -0.0065918, 0.9111329, -0.6700130, 1.3679395, 1.3432455
9796, -0.0246582, -0.0156250, 0.9174805, -0.6754841, 1.3762770, 1.3444622
17352, -0.0202637, -0.0175781, 0.9145508, -0.6812365, 1.3755056, 1.3457224
12104, -0.0234375, -0.0095215, 0.9062500, -0.6879102, 1.3779511, 1.3500601
9872, -0.0253906, -0.0131836, 0.9147950, -0.6923176, 1.3802808, 1.3500380
12300, -0.0217285, -0.0168457, 0.9250489, -0.7010169, 1.3787934, 1.3529428
9836, -0.0256348, -0.0102539, 0.9189454, -0.6994388, 1.3809731, 1.3533351
9804, -0.0261230, -0.0122070, 0.9194336, -0.7010696, 1.3853548, 1.3504558
9776, -0.0190430, -0.0251465, 0.9179688, -0.7179315, 1.3808176, 1.3470008
9784, -0.0209961, -0.0085449, 0.9165040, -0.7149630, 1.3811264, 1.3486298
9788, -0.0270996, -0.0175781, 0.9052735, -0.7207726, 1.3876321, 1.3486077
9784, -0.0180664, -0.0151367, 0.9189454, -0.7218782, 1.3796854, 1.3505704
12352, -0.0144043, -0.0129395, 0.9067383, -0.7246180, 1.3747528, 1.3531088
9816, -0.0180664, -0.0053711, 0.9096680, -0.7172122, 1.3688715, 1.3555295
9788, -0.0292969, -0.0124512, 0.9069825, -0.7159548, 1.3760106, 1.3530364
9788, -0.0285645, -0.0148926, 0.9194336, -0.7173359, 1.3850369, 1.3550274
9792, -0.0205078, -0.0134277, 0.9167481, -0.7208896, 1.3839781, 1.3548702
9784, -0.0268555, -0.0090332, 0.9147950, -0.7200259, 1.3916556, 1.3540259
9768, -0.0229492, -0.0197754, 0.9050293, -0.7303442, 1.3949850, 1.3587367
19648, -0.0251465, -0.0075684, 0.9165040, -0.7240567, 1.3944492, 1.3556391
9856, -0.0227051, -0.0078125, 0.9125977, -0.7187462, 1.3940497, 1.3567184
9824, -0.0180664, -0.0146484, 0.9089356, -0.7227501, 1.3899631, 1.3606833
9816, -0.0146484, -0.0158691, 0.9169922, -0.7336509, 1.3846840, 1.3632566
9824, -0.0166016, -0.0095215, 0.9160157, -0.7300817, 1.3805742, 1.3650666
9804, -0.0185547, -0.0126953, 0.9104004, -0.7381752, 1.3790246, 1.3642811
12388, -0.0190430, -0.0029297, 0.9155274, -0.7273673, 1.3716559, 1.3648042
9816, -0.0183105, -0.0114746, 0.9125977, -0.7264087, 1.3680386, 1.3650592
9788, -0.0236816, -0.0117188, 0.9194336, -0.7234289, 1.3653657, 1.3644264
9808, -0.0212402, -0.0114746, 0.9121094, -0.7217046, 1.3660919, 1.3633357
9792, -0.0158691, -0.0129395, 0.9135743, -0.7229566, 1.3591036, 1.3605678
9812, -0.0253906, -0.0139160, 0.9108887, -0.7282248, 1.3611698, 1.3614617
9780, -0.0266113, -0.0002441, 0.9130860, -0.7138120, 1.3688603, 1.3617449
12344, -0.0214844, -0.0178223, 0.9172364, -0.7186003, 1.3630069, 1.3631842
9828, -0.0236816, -0.0109863, 0.9162598, -0.7200190, 1.3641482, 1.3631621
9792, -0.0261230, -0.0212402, 0.9123536, -0.7277822, 1.3677443, 1.3617682
9800, -0.0280762, -0.0100098, 0.9118653, -0.7264802, 1.3778606, 1.3638836
9764, -0.0246582, -0.0168457, 0.9230957, -0.7311231, 1.3796492, 1.3640141
9808, -0.0126953, -0.0122070, 0.9116211, -0.7302900, 1.3655484, 1.3623454
9784, -0.0202637, -0.0144043, 0.9113770, -0.7371440, 1.3590157, 1.3629341
12328, -0.0156250, -0.0036621, 0.9094239, -0.7305328, 1.3520282, 1.3654725
9816, -0.0273438, -0.0205078, 0.9179688, -0.7421281, 1.3584052, 1.3662137
9784, -0.0263672, -0.0144043, 0.9125977, -0.7454653, 1.3628139, 1.3649703
9796, -0.0158691, -0.0168457, 0.9086915, -0.7499546, 1.3576624, 1.3657748
9816, -0.0227051, -0.0134277, 0.9111329, -0.7510308, 1.3600263, 1.3643809
9780, -0.0241699, -0.0146484, 0.9165040, -0.7578071, 1.3611254, 1.3655322
9792, -0.0273438, -0.0173340, 0.9121094, -0.7608328, 1.3691219, 1.3641383
12340, -0.0227051, -0.0085449, 0.9169922, -0.7567584, 1.3724056, 1.3642951
9832, -0.0205078, -0.0097656, 0.9079590, -0.7490410, 1.3708987, 1.3627463
9760, -0.0251465, -0.0163574, 0.9130860, -0.7540400, 1.3731689, 1.3630295
9784, -0.0241699, -0.0075684, 0.9152832, -0.7486431, 1.3750017, 1.3633128
9808, -0.0168457, -0.0090332, 0.9113770, -0.7442862, 1.3693156, 1.3616441
9808, -0.0239258, -0.0039063, 0.9150391, -0.7348442, 1.3707157, 1.3651968
17344, -0.0222168, -0.0092773, 0.9160157, -0.7376785, 1.3700726, 1.3668059
14656, -0.0219727, -0.0083008, 0.9157715, -0.7322354, 1.3685021, 1.3661338
9904, -0.0197754, -0.0017090, 0.9133301, -0.7238823, 1.3642865, 1.3647376
9784, -0.0173340, -0.0134277, 0.9062500, -0.7228351, 1.3632098, 1.3652673
9780, -0.0200195, -0.0043945, 0.9096680, -0.7137982, 1.3597278, 1.3655223
9772, -0.0270996, -0.0036621, 0.9187012, -0.7053093, 1.3671281, 1.3619889
9760, -0.0197754, -0.0100098, 0.9135743, -0.7038993, 1.3635448, 1.3627934
12348, -0.0288086, -0.0092773, 0.9145508, -0.7039673, 1.3715049, 1.3629502
9808, -0.0263672, -0.0168457, 0.9143067, -0.7087652, 1.3772161, 1.3634297
9808, -0.0151367, -0.0058594, 0.9104004, -0.7010396, 1.3691744, 1.3640968
9776, -0.0185547, -0.0102539, 0.9172364, -0.6985309, 1.3656491, 1.3640748
9796, -0.0244141, -0.0102539, 0.9167481, -0.6987983, 1.3678705, 1.3622686
9792, -0.0100098, -0.0100098, 0.9116211, -0.6965230, 1.3491073, 1.3616359
9768, -0.0214844, -0.0151367, 0.9074707, -0.7042588, 1.3488440, 1.3605451
12340, -0.0163574, 0.0012207, 0.9182129, -0.6881425, 1.3444532, 1.3623507
9800, -0.0249023, -0.0161133, 0.9094239, -0.6944127, 1.3492317, 1.3619185
9812, -0.0258789, -0.0134277, 0.9191895, -0.6987836, 1.3540796, 1.3630698
9784, -0.0212402, -0.0158691, 0.9064942, -0.7040064, 1.3536859, 1.3629126
9792, -0.0231934, -0.0158691, 0.9150391, -0.7054199, 1.3574398, 1.3606004
9784, -0.0229492, -0.0051270, 0.9069825, -0.6965551, 1.3587481, 1.3605805
9772, -0.0266113, -0.0122070, 0.9187012, -0.6935342, 1.3619670, 1.3594897
19648, -0.0275879, -0.0141602, 0.9138184, -0.6932098, 1.3634576, 1.3617684
9844, -0.0244141, -0.0124512, 0.9187012, -0.6923823, 1.3634229, 1.3599143
9828, -0.0190430, -0.0112305, 0.9121094, -0.6919539, 1.3617049, 1.3614058
9812, -0.0209961, -0.0122070, 0.9104004, -0.6985224, 1.3583391, 1.3590936
9800, -0.0239258, -0.0170898, 0.9111329, -0.7057961, 1.3604427, 1.3589189
9824, -0.0146484, -0.0144043, 0.9135743, -0.7113497, 1.3525681, 1.3550517
9828, -0.0270996, -0.0175781, 0.9172364, -0.7178558, 1.3542773, 1.3570144
12352, -0.0168457, -0.0114746, 0.9152832, -0.7162474, 1.3511818, 1.3559933
9852, -0.0214844, -0.0063477, 0.9169922, -0.7059059, 1.3507173, 1.3545994
9792, -0.0302734, -0.0065918, 0.9099122, -0.7015757, 1.3621143, 1.3555414
9788, -0.0192871, -0.0095215, 0.9113770, -0.6952313, 1.3553166, 1.3556720
9804, -0.0178223, -0.0151367, 0.9165040, -0.7060276, 1.3489711, 1.3576346
9804, -0.0129395, -0.0151367, 0.9160157, -0.7092344, 1.3385519, 1.3556278
9804, -0.0241699, -0.0065918, 0.9089356, -0.7074570, 1.3447544, 1.3549209
12320, -0.0183105, -0.0156250, 0.9130860, -0.7127137, 1.3390600, 1.3537952
9824, -0.0222168, -0.0117188, 0.9128418, -0.7110136, 1.3383711, 1.3561221
9824, -0.0246582, -0.0163574, 0.9152832, -0.7157938, 1.3400762, 1.3552778
9800, -0.0166016, -0.0139160, 0.9118653, -0.7212135, 1.3356072, 1.3544336
9800, -0.0197754, -0.0144043, 0.9111329, -0.7251211, 1.3326665, 1.3553276
9812, -0.0209961, -0.0034180, 0.9177247, -0.7134477, 1.3340485, 1.3521474
12336, -0.0222168, -0.0109863, 0.9160157, -0.7151296, 1.3366270, 1.3507294
9828, -0.0161133, -0.0065918, 0.9201661, -0.7069531, 1.3332965, 1.3507074
9800, -0.0166016, -0.0136719, 0.9179688, -0.7126769, 1.3237169, 1.3530234
9804, -0.0312500, -0.0131836, 0.9155274, -0.7112850, 1.3347448, 1.3549271
9796, -0.0261230, -0.0166016, 0.9208985, -0.7186305, 1.3391922, 1.3518799
9784, -0.0158691, -0.0178223, 0.9169922, -0.7261512, 1.3355302, 1.3529592
9820, -0.0212402, -0.0170898, 0.9116211, -0.7309766, 1.3343139, 1.3540059
12340, -0.0180664, -0.0070801, 0.9172364, -0.7194697, 1.3315058, 1.3545290
9812, -0.0170898, -0.0078125, 0.9125977, -0.7169575, 1.3269374, 1.3560336
17356, -0.0219727, -0.0148926, 0.9094239, -0.7163672, 1.3325331, 1.3534007
12112, -0.0319824, -0.0080566, 0.9140625, -0.7134187, 1.3460170, 1.3541070
9876, -0.0227051, -0.0146484, 0.9206543, -0.7153007, 1.3472812, 1.3569376
9788, -0.0107422, -0.0068359, 0.9074707, -0.7085864, 1.3382772, 1.3558185
9772, -0.0136719, -0.0083008, 0.9228516, -0.7033777, 1.3256816, 1.3577811
12336, -0.0197754, -0.0117188, 0.9101563, -0.7032156, 1.3232539, 1.3518921
9852, -0.0227051, -0.0136719, 0.9138184, -0.7045661, 1.3247139, 1.3522037
9808, -0.0207520, -0.0129395, 0.9182129, -0.7068070, 1.3290405, 1.3521838
9776, -0.0209961, -0.0043945, 0.9133301, -0.6998596, 1.3273644, 1.3497190
9776, -0.0234375, -0.0153809, 0.9187012, -0.7075340, 1.3275792, 1.3496991
9792, -0.0214844, -0.0068359, 0.9218750, -0.7028875, 1.3245787, 1.3478449
9776, -0.0163574, -0.0178223, 0.9213868, -0.7080658, 1.3192785, 1.3467541
12368, -0.0207520, -0.0129395, 0.9099122, -0.7145081, 1.3194217, 1.3492926
9836, -0.0156250, -0.0197754, 0.9108887, -0.7241370, 1.3129788, 1.3498224
9792, -0.0187988, -0.0224609, 0.9116211, -0.7398591, 1.3144555, 1.3501056
9788, -0.0222168, -0.0131836, 0.9169922, -0.7389053, 1.3136248, 1.3503888
9792, -0.0290527, -0.0085449, 0.9162598, -0.7353864, 1.3220319, 1.3506721
9792, -0.0283203, -0.0063477, 0.9091797, -0.7291139, 1.3294463, 1.3487285
9784, -0.0239258, -0.0100098, 0.9145508, -0.7300486, 1.3359850, 1.3487064
12308, -0.0217285, -0.0170898, 0.9177247, -0.7384352, 1.3378916, 1.3488762
9844, -0.0236816, -0.0146484, 0.9077149, -0.7406132, 1.3388334, 1.3481693
9804, -0.0266113, -0.0119629, 0.9143067, -0.7417192, 1.3448698, 1.3488364
9800, -0.0202637, -0.0122070, 0.9155274, -0.7406386, 1.3409421, 1.3462189
9784, -0.0231934, -0.0134277, 0.9174805, -0.7414377, 1.3437539, 1.3449754
9804, -0.0205078, -0.0095215, 0.9121094, -0.7399570, 1.3395695, 1.3451060
9768, -0.0263672, -0.0134277, 0.9133301, -0.7415345, 1.3498506, 1.3459105
19668, -0.0227051, -0.0119629, 0.9182129, -0.7421319, 1.3463451, 1.3444181
9872, -0.0246582, -0.0134277, 0.9033204, -0.7417181, 1.3539040, 1.3434364
9808, -0.0239258, -0.0178223, 0.9138184, -0.7462694, 1.3567360, 1.3431090
9820, -0.0249023, -0.0114746, 0.9016114, -0.7440571, 1.3579186, 1.3408906
9800, -0.0231934, -0.0039063, 0.9091797, -0.7354766, 1.3636410, 1.3396471
9804, -0.0187988, -0.0117188, 0.9155274, -0.7364892, 1.3608331, 1.3402358
12004, -0.0170898, -0.0124512, 0.9133301, -0.7339704, 1.3526710, 1.3425626
9836, -0.0280762, -0.0180664, 0.9189454, -0.7413022, 1.3614783, 1.3449833
9796, -0.0212402, -0.0200195, 0.9143067, -0.7462839, 1.3603297, 1.3493604
9780, -0.0187988, -0.0078125, 0.9104004, -0.7408320, 1.3539903, 1.3493361
9780, -0.0192871, -0.0114746, 0.9230957, -0.7415866, 1.3469554, 1.3516521
9804, -0.0239258, -0.0131836, 0.9082032, -0.7395979, 1.3550527, 1.3523192
9784, -0.0261230, 0.0000000, 0.9167481, -0.7270984, 1.3623816, 1.3555970
63844, -0.0112305, -0.0112305, 0.9189454, -0.7059913, 1.3492225, 1.3633924
9852, -0.0161133, -0.0107422, 0.9165040, -0.7070930, 1.3378754, 1.3617237
9792, -0.0175781, -0.0144043, 0.9128418, -0.7117706, 1.3328740, 1.3589558
9800, -0.0224609, -0.0117188, 0.9150391, -0.7123560, 1.3302413, 1.3557407
9788, -0.0253906, -0.0097656, 0.9147950, -0.7105529, 1.3341907, 1.3550338
9772, -0.0249023, -0.0051270, 0.9094239, -0.7051768, 1.3385908, 1.3562331
9764, -0.0295410, -0.0085449, 0.9179688, -0.7006025, 1.3490515, 1.3577246
12284, -0.0212402, -0.0129395, 0.9150391, -0.7022509, 1.3530094, 1.3573317
9820, -0.0205078, -0.0131836, 0.9194336, -0.7004961, 1.3528321, 1.3562998
9784, -0.0190430, -0.0173340, 0.9172364, -0.7062209, 1.3461945, 1.3564174
9796, -0.0268555, -0.0112305, 0.9128418, -0.7052554, 1.3496366, 1.3551609
17392, -0.0246582, -0.0046387, 0.9174805, -0.7011077, 1.3557735, 1.3597929
12068, -0.0217285, -0.0090332, 0.9079590, -0.6976850, 1.3526210, 1.3581175
9876, -0.0251465, -0.0139160, 0.9152832, -0.7004206, 1.3572809, 1.3561739
12304, -0.0163574, -0.0117188, 0.9211426, -0.7017269, 1.3492820, 1.3569893
9848, -0.0224609, -0.0168457, 0.9167481, -0.7113890, 1.3525924, 1.3568146
9800, -0.0183105, -0.0080566, 0.9160157, -0.7092899, 1.3533700, 1.3549604
9756, -0.0197754, -0.0083008, 0.9123536, -0.7084088, 1.3513519, 1.3535665
9784, -0.0214844, -0.0100098, 0.9118653, -0.7068324, 1.3567503, 1.3536970
9780, -0.0209961, -0.0021973, 0.9133301, -0.6973392, 1.3599692, 1.3529115
9784, -0.0244141, -0.0192871, 0.9116211, -0.7062563, 1.3607603, 1.3539582
12324, -0.0246582, -0.0139160, 0.9118653, -0.7079050, 1.3675174, 1.3548477
9820, -0.0175781, -0.0114746, 0.9250489, -0.7048709, 1.3607655, 1.3568890
9776, -0.0148926, -0.0139160, 0.9121094, -0.7081277, 1.3539618, 1.3577829
9796, -0.0224609, -0.0192871, 0.9196778, -0.7154040, 1.3502843, 1.3580379
9776, -0.0227051, -0.0151367, 0.9077149, -0.7187974, 1.3501548, 1.3592547
9800, -0.0251465, -0.0092773, 0.9196778, -0.7182201, 1.3509112, 1.3625913
12300, -0.0244141, 0.0002441, 0.9101563, -0.7064333, 1.3564579, 1.3634809
9784, -0.0300293, -0.0090332, 0.9121094, -0.7083820, 1.3646168, 1.3659015
9772, -0.0166016, -0.0095215, 0.9121094, -0.7067140, 1.3611450, 1.3671008
9776, -0.0197754, -0.0175781, 0.9099122, -0.7134389, 1.3570395, 1.3672183
9800, -0.0222168, -0.0122070, 0.9121094, -0.7147428, 1.3594207, 1.3652116
9792, -0.0183105, -0.0136719, 0.9157715, -0.7197663, 1.3554421, 1.3650368
9804, -0.0200195, -0.0178223, 0.9052735, -0.7232688, 1.3567175, 1.3662536
12316, -0.0207520, -0.0090332, 0.9155274, -0.7207609, 1.3549870, 1.3660439
9816, -0.0146484, -0.0080566, 0.9140625, -0.7140457, 1.3453803, 1.3649531
9792, -0.0151367, -0.0024414, 0.9089356, -0.7086309, 1.3357467, 1.3643203
9772, -0.0249023, -0.0085449, 0.9135743, -0.7065411, 1.3444981, 1.3638403
9784, -0.0241699, -0.0029297, 0.9133301, -0.6990916, 1.3496148, 1.3631334
9772, -0.0178223, -0.0114746, 0.9169922, -0.7014226, 1.3474979, 1.3640273
9796, -0.0258789, -0.0129395, 0.9172364, -0.7010240, 1.3545545, 1.3640053
19576, -0.0185547, -0.0175781, 0.9138184, -0.7054848, 1.3551955, 1.3590320
9848, -0.0168457, -0.0107422, 0.9250489, -0.7052547, 1.3468676, 1.3576381
9820, -0.0241699, -0.0095215, 0.9128418, -0.7039941, 1.3481950, 1.3597534
9808, -0.0251465, -0.0161133, 0.9143067, -0.7074757, 1.3541785, 1.3604947
9812, -0.0229492, -0.0039063, 0.9177247, -0.7018288, 1.3558118, 1.3566558
9816, -0.0161133, -0.0126953, 0.9157715, -0.7016551, 1.3492890, 1.3560863
9824, -0.0200195, -0.0131836, 0.9094239, -0.7052249, 1.3477383, 1.3563413
12356, -0.0158691, -0.0139160, 0.9074707, -0.7089778, 1.3421247, 1.3565111
9836, -0.0197754, -0.0129395, 0.9196778, -0.7164191, 1.3358755, 1.3577103
9804, -0.0183105, -0.0102539, 0.9189454, -0.7126103, 1.3265197, 1.3634614
9784, -0.0261230, -0.0048828, 0.9160157, -0.7048991, 1.3320769, 1.3605386
9768, -0.0192871, -0.0080566, 0.9057618, -0.7015328, 1.3327986, 1.3614325
9796, -0.0166016, -0.0187988, 0.9138184, -0.7102510, 1.3307485, 1.3658096
9776, -0.0273438, -0.0048828, 0.9233399, -0.7031466, 1.3348186, 1.3657897
12328, -0.0217285, -0.0070801, 0.9125977, -0.7011826, 1.3363149, 1.3650304
9812, -0.0253906, -0.0173340, 0.9172364, -0.7082324, 1.3407526, 1.3642449
9804, -0.0317383, -0.0065918, 0.9150391, -0.7053411, 1.3483359, 1.3643754
9788, -0.0283203, -0.0126953, 0.9162598, -0.7086577, 1.3578094, 1.3650425
9772, -0.0222168, -0.0200195, 0.9155274, -0.7171526, 1.3617898, 1.3674632
9796, -0.0207520, -0.0166016, 0.9084473, -0.7244961, 1.3588104, 1.3718403
19916, -0.0197754, -0.0100098, 0.9123536, -0.7169775, 1.3622508, 1.3714734
12108, -0.0158691, -0.0087891, 0.9113770, -0.7124264, 1.3548130, 1.3696148
9908, -0.0236816, -0.0031738, 0.9125977, -0.7007189, 1.3581864, 1.3719308
9768, -0.0156250, -0.0090332, 0.9128418, -0.6998319, 1.3541069, 1.3745936
9788, -0.0192871, -0.0126953, 0.9086915, -0.6998985, 1.3499662, 1.3751233
9792, -0.0185547, -0.0144043, 0.9121094, -0.7044462, 1.3423118, 1.3760653
9792, -0.0256348, -0.0095215, 0.9174805, -0.7011813, 1.3444919, 1.3766540
12308, -0.0231934, -0.0090332, 0.9111329, -0.7021308, 1.3461413, 1.3718619
9840, -0.0146484, -0.0126953, 0.9184571, -0.7030079, 1.3367406, 1.3726664
9796, -0.0156250, -0.0063477, 0.9162598, -0.6949613, 1.3293002, 1.3711177
9800, -0.0261230, -0.0021973, 0.9128418, -0.6809191, 1.3382825, 1.3741207
9760, -0.0236816, -0.0126953, 0.9135743, -0.6829900, 1.3448008, 1.3764475
9788, -0.0183105, -0.0087891, 0.9155274, -0.6817340, 1.3422533, 1.3783513
9804, -0.0158691, -0.0166016, 0.9184571, -0.6903468, 1.3350238, 1.3764077
12356, -0.0200195, -0.0117188, 0.9167481, -0.6924944, 1.3330745, 1.3783965
9840, -0.0222168, -0.0156250, 0.9145508, -0.6969374, 1.3328330, 1.3795478
9796, -0.0270996, -0.0126953, 0.9123536, -0.6961972, 1.3423304, 1.3833752
9792, -0.0256348, -0.0046387, 0.9069825, -0.6887244, 1.3493833, 1.3822845
