deltaT, accX, accY, accZ, thetaX, thetaY, thetaZ
9792, -0.0520020, -0.0371094, 0.8955079, -2.7690899, 3.3509407, 0.2316479
9740, -0.0458984, -0.0583496, 0.9111329, -2.7827866, 3.3382542, 0.2331210
9792, -0.0581055, -0.0446777, 0.9125977, -2.7790570, 3.3413937, 0.2344525
9772, -0.0664063, -0.0522461, 0.9082032, -2.7856268, 3.3531177, 0.2334524
9780, -0.0598145, -0.0520020, 0.9086915, -2.7922980, 3.3574314, 0.2336889
19644, -0.0573730, -0.0424805, 0.9038086, -2.7892801, 3.3593616, 0.2312874
9820, -0.0566406, -0.0388184, 0.9033204, -2.7794444, 3.3608024, 0.2280497
9780, -0.0537109, -0.0502930, 0.9099122, -2.7819650, 3.3573360, 0.2273244
9784, -0.0603027, -0.0441895, 0.9082032, -2.7789916, 3.3623344, 0.2281979
9800, -0.0583496, -0.0507812, 0.9133301, -2.7824089, 3.3639388, 0.2269229
9788, -0.0573730, -0.0466309, 0.9106446, -2.7817382, 3.3646435, 0.2253536
9800, -0.0527344, -0.0415039, 0.9123536, -2.7747244, 3.3589782, 0.2248531
12344, -0.0532227, -0.0463867, 0.9116211, -2.7756793, 3.3543002, 0.2249852
9816, -0.0502930, -0.0502930, 0.9057618, -2.7794203, 3.3485033, 0.2242599
9744, -0.0532227, -0.0478516, 0.9057618, -2.7817528, 3.3468873, 0.2245489
9776, -0.0532227, -0.0500488, 0.9028321, -2.7848114, 3.3442785, 0.2262969
9772, -0.0551758, -0.0522461, 0.9111329, -2.7906823, 3.3412911, 0.2247276
9788, -0.0646973, -0.0454102, 0.9177247, -2.7888479, 3.3513121, 0.2249641
9804, -0.0537109, -0.0473633, 0.9116211, -2.7870671, 3.3487901, 0.2241014
12340, -0.0473633, -0.0563965, 0.9035645, -2.7952768, 3.3404271, 0.2236491
9808, -0.0534668, -0.0437012, 0.9086915, -2.7919509, 3.3363711, 0.2229958
9772, -0.0590820, -0.0336914, 0.9057618, -2.7754089, 3.3417367, 0.2233697
9776, -0.0573730, -0.0522461, 0.9094239, -2.7821846, 3.3445181, 0.2224111
9780, -0.0539551, -0.0415039, 0.9108887, -2.7754735, 3.3445570, 0.2211472
9764, -0.0546875, -0.0488281, 0.9086915, -2.7782628, 3.3437759, 0.2214100
9768, -0.0610352, -0.0490723, 0.9182129, -2.7805850, 3.3495020, 0.2202724
12308, -0.0515137, -0.0427246, 0.9094239, -2.7772884, 3.3446106, 0.2224199
9824, -0.0520020, -0.0390625, 0.9006348, -2.7678475, 3.3417098, 0.2247242
9752, -0.0502930, -0.0463867, 0.9067383, -2.7671535, 3.3370227, 0.2267469
9768, -0.0556641, -0.0468750, 0.9086915, -2.7667660, 3.3361382, 0.2268460
9772, -0.0629883, -0.0507812, 0.9060059, -2.7706501, 3.3457784, 0.2275668
9752, -0.0595703, -0.0590820, 0.9038086, -2.7849462, 3.3492026, 0.2270663
12296, -0.0617676, -0.0451660, 0.8999024, -2.7826311, 3.3578865, 0.2248167
9816, -0.0529785, -0.0454102, 0.9069825, -2.7815630, 3.3554394, 0.2246215
9780, -0.0444336, -0.0463867, 0.9045411, -2.7807955, 3.3414192, 0.2237587
17432, -0.0444336, -0.0463867, 0.9084473, -2.7787094, 3.3286595, 0.2231325
12088, -0.0563965, -0.0476074, 0.9157715, -2.7807853, 3.3306903, 0.2243639
9868, -0.0554199, -0.0429687, 0.9052735, -2.7772557, 3.3309588, 0.2237106
9796, -0.0712891, -0.0485840, 0.9096680, -2.7765054, 3.3482079, 0.2233975
12316, -0.0634766, -0.0537109, 0.9135743, -2.7813374, 3.3533983, 0.2257239
9856, -0.0532227, -0.0480957, 0.9001465, -2.7829914, 3.3505659, 0.2262920
9772, -0.0402832, -0.0346680, 0.9174805, -2.7694375, 3.3344173, 0.2266659
9776, -0.0490723, -0.0422363, 0.9104004, -2.7632203, 3.3238642, 0.2264902
9764, -0.0612793, -0.0537109, 0.9079590, -2.7693839, 3.3289752, 0.2267792
9768, -0.0625000, -0.0449219, 0.9082032, -2.7670958, 3.3384945, 0.2272906
9756, -0.0588379, -0.0600586, 0.9111329, -2.7803411, 3.3400011, 0.2251106
12296, -0.0507812, -0.0527344, 0.9121094, -2.7868545, 3.3325414, 0.2235939
9816, -0.0566406, -0.0419922, 0.9067383, -2.7795076, 3.3339083, 0.2209559
9756, -0.0515137, -0.0419922, 0.9169922, -2.7726421, 3.3299086, 0.2209133
9784, -0.0578613, -0.0383301, 0.9145508, -2.7617688, 3.3334681, 0.2212872
9776, -0.0541992, -0.0510254, 0.9121094, -2.7681527, 3.3291065, 0.2207867
9764, -0.0627441, -0.0517578, 0.9094239, -2.7750561, 3.3369076, 0.2192174
9772, -0.0600586, -0.0463867, 0.9121094, -2.7741599, 3.3417134, 0.2190221
12336, -0.0534668, -0.0480957, 0.9069825, -2.7757956, 3.3396630, 0.2182382
9800, -0.0515137, -0.0405273, 0.9135743, -2.7692394, 3.3348145, 0.2171270
9788, -0.0598145, -0.0473633, 0.9123536, -2.7681117, 3.3392808, 0.2164737
9792, -0.0598145, -0.0471191, 0.9099122, -2.7691032, 3.3441569, 0.2164311
9796, -0.0502930, -0.0437012, 0.9077149, -2.7661995, 3.3369705, 0.2158432
9768, -0.0551758, -0.0549316, 0.9082032, -2.7755155, 3.3347442, 0.2151900
9760, -0.0473633, -0.0493164, 0.9104004, -2.7801423, 3.3257546, 0.2133654
19616, -0.0524902, -0.0507812, 0.9130860, -2.7825937, 3.3188595, 0.2138910
9824, -0.0576172, -0.0493164, 0.9079590, -2.7857947, 3.3208186, 0.2152267
9796, -0.0520020, -0.0520020, 0.9104004, -2.7919058, 3.3165442, 0.2151841
9772, -0.0581055, -0.0458984, 0.9152832, -2.7900309, 3.3198363, 0.2146836
9792, -0.0603027, -0.0468750, 0.9121094, -2.7890965, 3.3246395, 0.2146410
9784, -0.0583496, -0.0373535, 0.9018555, -2.7791891, 3.3292336, 0.2152897
12360, -0.0541992, -0.0490723, 0.9038086, -2.7816760, 3.3289968, 0.2143226
9796, -0.0541992, -0.0417480, 0.9162598, -2.7737932, 3.3266680, 0.2119247
9772, -0.0541992, -0.0539551, 0.9099122, -2.7801978, 3.3261055, 0.2113368
9768, -0.0517578, -0.0378418, 0.9038086, -2.7701919, 3.3241081, 0.2106114
9772, -0.0507812, -0.0507812, 0.9018555, -2.7754845, 3.3172910, 0.2113322
9772, -0.0639648, -0.0458984, 0.9060059, -2.7721829, 3.3258714, 0.2100683
9756, -0.0625000, -0.0485840, 0.9086915, -2.7721898, 3.3368921, 0.2110944
12320, -0.0561523, -0.0444336, 0.9111329, -2.7693114, 3.3377561, 0.2112266
9840, -0.0573730, -0.0410156, 0.9060059, -2.7634632, 3.3424801, 0.2121501
9748, -0.0544434, -0.0512695, 0.9099122, -2.7678310, 3.3382093, 0.2119548
9768, -0.0546875, -0.0493164, 0.9011231, -2.7715165, 3.3387889, 0.2117596
9776, -0.0559082, -0.0439453, 0.9038086, -2.7680413, 3.3398172, 0.2127857
9764, -0.0568848, -0.0478516, 0.9135743, -2.7685716, 3.3401906, 0.2120604
9768, -0.0581055, -0.0478516, 0.9145508, -2.7672133, 3.3416669, 0.2109229
12328, -0.0605469, -0.0449219, 0.9052735, -2.7660617, 3.3463726, 0.2112645
9820, -0.0556641, -0.0544434, 0.8947754, -2.7758297, 3.3461036, 0.2095425
9772, -0.0573730, -0.0373535, 0.9028321, -2.7647063, 3.3484704, 0.2077180
9760, -0.0502930, -0.0419922, 0.9128418, -2.7612562, 3.3428354, 0.2076754
9772, -0.0544434, -0.0385742, 0.9082032, -2.7512953, 3.3414869, 0.2088542
17376, -0.0541992, -0.0510254, 0.9072266, -2.7551965, 3.3386135, 0.2093010
12084, -0.0583496, -0.0454102, 0.9118653, -2.7525732, 3.3397898, 0.2085170
12404, -0.0561523, -0.0439453, 0.9099122, -2.7466549, 3.3378272, 0.2070724
9836, -0.0583496, -0.0463867, 0.9140625, -2.7460138, 3.3410365, 0.2061138
9800, -0.0527344, -0.0441895, 0.9030762, -2.7436029, 3.3375260, 0.2055259
9800, -0.0615234, -0.0439453, 0.9023438, -2.7400116, 3.3448591, 0.2039566
9780, -0.0510254, -0.0485840, 0.9060059, -2.7431719, 3.3391425, 0.2032313
9772, -0.0410156, -0.0515137, 0.8918457, -2.7506663, 3.3262491, 0.2018410
9768, 0.0046387, -0.0312500, 0.9350586, -2.7365469, 3.2559607, 0.2019401
12268, -0.0275879, -0.0166016, 0.9323731, -2.6994581, 3.2165584, 0.2012215
9812, -0.1066895, -0.0712891, 0.9035645, -2.7172822, 3.2637968, 0.2039313
9792, -0.0895996, -0.0749512, 0.8852540, -2.7526435, 3.3092391, 0.2017013
9764, -0.0148926, -0.0085449, 0.9296875, -2.7110261, 3.2694425, 0.1998767
9788, -0.0395508, -0.0466309, 0.9216309, -2.7064895, 3.2442371, 0.1978494
9764, -0.1008301, -0.0817871, 0.9060059, -2.7402307, 3.2887692, 0.1995974
12328, -0.1093750, -0.0700684, 0.8903809, -2.7647891, 3.3474645, 0.1997405
9792, -0.0510254, -0.0395508, 0.9167481, -2.7598583, 3.3526573, 0.1969498
9772, -0.0053711, -0.0229492, 0.9277344, -2.7322723, 3.2936809, 0.1971863
9792, -0.0595703, -0.0556641, 0.9028321, -2.7396116, 3.2909896, 0.2001972
9752, -0.0605469, -0.0473633, 0.9030762, -2.7433109, 3.3000011, 0.2024447
9744, -0.0334473, -0.0356445, 0.9140625, -2.7321782, 3.2793109, 0.2043301
9784, -0.0559082, -0.0424805, 0.9182129, -2.7282557, 3.2781691, 0.2062154
12364, -0.0673828, -0.0568848, 0.9091797, -2.7361986, 3.2855637, 0.2081796
9800, -0.0720215, -0.0607910, 0.9094239, -2.7509851, 3.3047461, 0.2079844
9748, -0.0646973, -0.0351562, 0.9074707, -2.7382540, 3.3167145, 0.2076365
9780, -0.0512695, -0.0717773, 0.9179688, -2.7676291, 3.3087306, 0.2078730
9772, -0.0632324, -0.0468750, 0.9057618, -2.7652423, 3.3144516, 0.2093571
9776, -0.0581055, -0.0527344, 0.9165040, -2.7719876, 3.3164949, 0.2102807
9764, -0.0510254, -0.0397949, 0.8962403, -2.7670948, 3.3174908, 0.2102338
19588, -0.0183105, -0.0270996, 0.9196778, -2.7490563, 3.2698607, 0.2110232
9840, -0.0532227, -0.0187988, 0.9160157, -2.7153694, 3.2573511, 0.2144921
9824, -0.0856934, -0.0712891, 0.8835450, -2.7418723, 3.2901186, 0.2161289
9808, -0.0703125, -0.0673828, 0.9250489, -2.7693982, 3.3120856, 0.2174604
9784, -0.0473633, -0.0451660, 0.9338379, -2.7654814, 3.3047268, 0.2196206
9800, -0.0827637, -0.0698242, 0.9033204, -2.7892026, 3.3307540, 0.2217154
9796, -0.0700684, -0.0683594, 0.9050293, -2.8119454, 3.3508086, 0.2212148
12304, -0.0559082, -0.0527344, 0.9218750, -2.8187317, 3.3556933, 0.2183130
9808, -0.0451660, -0.0332031, 0.9104004, -2.8009187, 3.3440475, 0.2175877
9756, -0.0593262, -0.0585937, 0.9006348, -2.8117349, 3.3444929, 0.2180032
9760, -0.0522461, -0.0397949, 0.9099122, -2.8046331, 3.3425099, 0.2175026
9764, -0.0507812, -0.0529785, 0.9133301, -2.8112657, 3.3373055, 0.2179181
9776, -0.0568848, -0.0600586, 0.9479981, -2.8191101, 3.3317754, 0.2210401
9760, -0.0974121, -0.0520020, 0.8872071, -2.8210673, 3.3772690, 0.2216082
12316, -0.0935059, -0.0432129, 0.9023438, -2.8123548, 3.4228508, 0.2215528
9820, -0.0539551, -0.0583496, 0.9118653, -2.8283231, 3.4239659, 0.2202779
9768, -0.0410156, -0.0246582, 0.9125977, -2.8009009, 3.4037914, 0.2197773
9764, -0.0510254, -0.0637207, 0.9128418, -2.8187505, 3.3945794, 0.2200138
9764, -0.0605469, -0.0378418, 0.9094239, -2.8071660, 3.4010312, 0.2195633
9764, -0.0471191, -0.0405273, 0.9125977, -2.7975580, 3.3931906, 0.2189100
9776, -0.0612793, -0.0466309, 0.9047852, -2.7945592, 3.3971333, 0.2188717
19928, -0.0507812, -0.0356445, 0.9057618, -2.7852711, 3.3948955, 0.2179206
12080, -0.0451660, -0.0419922, 0.9106446, -2.7801997, 3.3830645, 0.2169535
9872, -0.0429687, -0.0361328, 0.9189454, -2.7672901, 3.3652622, 0.2169110
9820, -0.0632324, -0.0468750, 0.9235840, -2.7637498, 3.3704831, 0.2192086
9808, -0.0815430, -0.0720215, 0.8991700, -2.7897567, 3.3985097, 0.2215061
9784, -0.0668945, -0.0393066, 0.8955079, -2.7881097, 3.4202845, 0.2201158
12304, -0.0510254, -0.0322266, 0.9177247, -2.7738282, 3.4261007, 0.2182327
9828, -0.0270996, -0.0383301, 0.9169922, -2.7640147, 3.3904669, 0.2170951
9768, -0.0642090, -0.0395508, 0.9167481, -2.7532346, 3.3937823, 0.2184266
9776, -0.0773926, -0.0771484, 0.9016114, -2.7834668, 3.4119749, 0.2202161
9768, -0.0634766, -0.0295410, 0.9069825, -2.7662286, 3.4250116, 0.2198682
9776, -0.0368652, -0.0505371, 0.9167481, -2.7693936, 3.4005541, 0.2184559
9780, -0.0649414, -0.0373535, 0.9003907, -2.7573547, 3.4078562, 0.2192420
12328, -0.0590820, -0.0432129, 0.9055176, -2.7532746, 3.4115331, 0.2183928
9816, -0.0517578, -0.0527344, 0.9077149, -2.7628922, 3.4061775, 0.2169762
9776, -0.0742188, -0.0405273, 0.9035645, -2.7557489, 3.4267287, 0.2154264
9772, -0.0217285, -0.0539551, 0.9211426, -2.7677516, 3.3935849, 0.2144678
9796, -0.0397949, -0.0195312, 0.9201661, -2.7325832, 3.3697555, 0.2164906
9792, -0.0830078, -0.0715332, 0.9052735, -2.7560882, 3.3887915, 0.2201384
9756, -0.0737305, -0.0471191, 0.8937989, -2.7580480, 3.4145185, 0.2209245
12312, -0.0507812, -0.0402832, 0.9125977, -2.7536110, 3.4145824, 0.2214231
9812, -0.0339355, -0.0419922, 0.9218750, -2.7486703, 3.3866047, 0.2215332
9792, -0.0646973, -0.0485840, 0.9055176, -2.7468113, 3.3919546, 0.2210326
9772, -0.0754395, -0.0517578, 0.9108887, -2.7515208, 3.4130475, 0.2192080
9756, -0.0588379, -0.0488281, 0.9096680, -2.7547817, 3.4186172, 0.2167227
9772, -0.0463867, -0.0395508, 0.9123536, -2.7486546, 3.4062979, 0.2168218
9784, -0.0434570, -0.0458984, 0.8972168, -2.7483644, 3.3910849, 0.2177827
12340, -0.0532227, -0.0170898, 0.9018555, -2.7235579, 3.4001324, 0.2160827
9808, -0.0236816, -0.0437012, 0.9211426, -2.7171759, 3.3601021, 0.2192047
9788, -0.0815430, -0.0410156, 0.8957520, -2.7096691, 3.3832564, 0.2202309
9764, -0.0769043, -0.0654297, 0.9001465, -2.7307221, 3.4063527, 0.2186616
9764, -0.0363770, -0.0292969, 0.9182129, -2.7146043, 3.3867633, 0.2176614
9788, -0.0361328, -0.0485840, 0.9218750, -2.7167325, 3.3611221, 0.2180354
9792, -0.0727539, -0.0456543, 0.9018555, -2.7160100, 3.3783359, 0.2189589
19660, -0.0402832, -0.0400391, 0.9143067, -2.7096643, 3.3617737, 0.2191791
9840, -0.0566406, -0.0427246, 0.9101563, -2.7052996, 3.3585186, 0.2208159
9796, -0.0708008, -0.0590820, 0.9008790, -2.7212951, 3.3763713, 0.2205028
9752, -0.0456543, -0.0310059, 0.9174805, -2.7046616, 3.3693318, 0.2201897
9804, -0.0354004, -0.0427246, 0.9143067, -2.7005581, 3.3438496, 0.2198418
9788, -0.0656738, -0.0461426, 0.9082032, -2.7000994, 3.3531336, 0.2224142
12360, -0.0690918, -0.0485840, 0.9055176, -2.7024188, 3.3683524, 0.2214471
9808, -0.0546875, -0.0498047, 0.9096680, -2.7082166, 3.3701045, 0.2220152
9740, -0.0478516, -0.0410156, 0.9187012, -2.7032179, 3.3609728, 0.2219727
9776, -0.0568848, -0.0546875, 0.9169922, -2.7122068, 3.3583533, 0.2223881
9768, -0.0627441, -0.0388184, 0.9040528, -2.7045938, 3.3662397, 0.2208384
9764, -0.0397949, -0.0378418, 0.9118653, -2.6964626, 3.3488335, 0.2206431
9792, -0.0446777, -0.0375977, 0.9128418, -2.6865351, 3.3335161, 0.2201926
12348, -0.0507812, -0.0395508, 0.9135743, -2.6795768, 3.3222289, 0.2194740
9816, -0.0595703, -0.0629883, 0.9118653, -2.6985397, 3.3220720, 0.2214968
9772, -0.0727539, -0.0400391, 0.9125977, -2.6897294, 3.3422131, 0.2199275
17372, -0.0444336, -0.0549316, 0.9152832, -2.7003200, 3.3256316, 0.2195761
12088, -0.0559082, -0.0556641, 0.9035645, -2.7138381, 3.3256521, 0.2203690
9868, -0.0571289, -0.0400391, 0.9055176, -2.7062671, 3.3302195, 0.2213951
9796, -0.0551758, -0.0454102, 0.9111329, -2.7066700, 3.3306739, 0.2215052
12340, -0.0517578, -0.0471191, 0.9152832, -2.7104270, 3.3261926, 0.2214499
9856, -0.0573730, -0.0449219, 0.9060059, -2.7070271, 3.3285746, 0.2229230
9748, -0.0524902, -0.0488281, 0.9055176, -2.7110614, 3.3230068, 0.2227278
9764, -0.0498047, -0.0390625, 0.9147950, -2.7029230, 3.3169853, 0.2232391
9760, -0.0493164, -0.0490723, 0.9108887, -2.7050390, 3.3081305, 0.2220167
9748, -0.0637207, -0.0456543, 0.9116211, -2.7057220, 3.3187932, 0.2223906
9776, -0.0561523, -0.0463867, 0.9091797, -2.7073469, 3.3216080, 0.2217374
12320, -0.0603027, -0.0371094, 0.8876954, -2.7021265, 3.3295934, 0.2205871
9816, -0.0498047, -0.0847168, 0.9116211, -2.7485985, 3.3221943, 0.2193647
9792, -0.0576172, -0.0119629, 0.9223633, -2.7067790, 3.3253705, 0.2190516
9784, -0.0568848, -0.0737305, 0.9167481, -2.7341375, 3.3206980, 0.2197724
9768, -0.0620117, -0.0317383, 0.9008790, -2.7190697, 3.3318345, 0.2195966
9776, -0.0463867, -0.0593262, 0.9130860, -2.7372174, 3.3218998, 0.2169587
9772, -0.0522461, -0.0310059, 0.9104004, -2.7194881, 3.3195762, 0.2166108
12332, -0.0556641, -0.0549316, 0.9145508, -2.7296924, 3.3197867, 0.2174757
9812, -0.0573730, -0.0578613, 0.9121094, -2.7424802, 3.3231720, 0.2166698
9756, -0.0507812, -0.0458984, 0.9101563, -2.7447190, 3.3200626, 0.2174559
9764, -0.0454102, -0.0463867, 0.9133301, -2.7439968, 3.3100707, 0.2155813
9776, -0.0556641, -0.0490723, 0.8981934, -2.7478556, 3.3100390, 0.2144438
9764, -0.0585937, -0.0517578, 0.9094239, -2.7531394, 3.3138632, 0.2148177
12332, -0.0593262, -0.0478516, 0.9118653, -2.7540955, 3.3204689, 0.2151330
9812, -0.0573730, -0.0451660, 0.9094239, -2.7516517, 3.3223390, 0.2140786
9764, -0.0502930, -0.0410156, 0.9057618, -2.7463951, 3.3172316, 0.2151395
9780, -0.0566406, -0.0485840, 0.9172364, -2.7478077, 3.3188953, 0.2149443
9772, -0.0529785, -0.0498047, 0.9089356, -2.7534492, 3.3165693, 0.2158678
9760, -0.0412598, -0.0400391, 0.9057618, -2.7466011, 3.2996859, 0.2154851
9776, -0.0671387, -0.0493164, 0.9250489, -2.7472054, 3.3038957, 0.2173704
12320, -0.0852051, -0.0534668, 0.8869629, -2.7506949, 3.3316447, 0.2182354
9808, -0.0681152, -0.0610352, 0.8967286, -2.7697973, 3.3517444, 0.2162734
9780, -0.0246582, -0.0270996, 0.9238282, -2.7530241, 3.3241112, 0.2135396
9796, -0.0419922, -0.0446777, 0.9118653, -2.7480692, 3.3043880, 0.2144631
9780, -0.0800781, -0.0478516, 0.8984375, -2.7480230, 3.3297896, 0.2156419
9768, -0.0612793, -0.0578613, 0.8999024, -2.7613952, 3.3411114, 0.2154662
9784, -0.0390625, -0.0344238, 0.9187012, -2.7498490, 3.3215110, 0.2151183
19616, -0.0605469, -0.0515137, 0.9025879, -2.7533290, 3.3294687, 0.2174759
9832, -0.0456543, -0.0466309, 0.9160157, -2.7564492, 3.3216152, 0.2177124
9816, -0.0463867, -0.0541992, 0.9157715, -2.7646975, 3.3106021, 0.2186359
9804, -0.0690918, -0.0395508, 0.9082032, -2.7553904, 3.3239791, 0.2190929
9788, -0.0634766, -0.0507812, 0.9057618, -2.7605073, 3.3331489, 0.2191920
9796, -0.0485840, -0.0454102, 0.9055176, -2.7603633, 3.3285572, 0.2185388
9796, -0.0529785, -0.0415039, 0.9118653, -2.7527751, 3.3237006, 0.2189127
12332, -0.0495605, -0.0363770, 0.9230957, -2.7414891, 3.3157625, 0.2178650
9812, -0.0554199, -0.0451660, 0.9016114, -2.7382481, 3.3115866, 0.2189259
9784, -0.0590820, -0.0466309, 0.8959961, -2.7395060, 3.3155739, 0.2185780
9760, -0.0478516, -0.0441895, 0.9172364, -2.7390060, 3.3093330, 0.2186771
9772, -0.0454102, -0.0466309, 0.9113770, -2.7383506, 3.2992172, 0.2186303
17376, -0.0639648, -0.0412598, 0.9108887, -2.7320024, 3.3128724, 0.2157030
12084, -0.0471191, -0.0361328, 0.9072266, -2.7213523, 3.3098773, 0.2146485
12452, -0.0507812, -0.0439453, 0.9143067, -2.7211682, 3.3095817, 0.2134024
9840, -0.0463867, -0.0449219, 0.9125977, -2.7208950, 3.2973659, 0.2137763
9816, -0.0673828, -0.0432129, 0.9040528, -2.7154421, 3.3091895, 0.2132757
9812, -0.0561523, -0.0578613, 0.9008790, -2.7303028, 3.3129932, 0.2137870
9752, -0.0490723, -0.0380859, 0.9147950, -2.7213709, 3.3056800, 0.2128284
9760, -0.0544434, -0.0422363, 0.9125977, -2.7157330, 3.3030242, 0.2121752
9776, -0.0615234, -0.0473633, 0.9045411, -2.7185709, 3.3094127, 0.2116746
12328, -0.0637207, -0.0473633, 0.9135743, -2.7187569, 3.3208777, 0.2119899
9820, -0.0444336, -0.0478516, 0.9111329, -2.7224347, 3.3095972, 0.2128634
9800, -0.0988770, -0.0183105, 0.9272461, -2.6879525, 3.3553042, 0.2134315
9796, -0.0720215, -0.0822754, 0.9067383, -2.7332561, 3.3731296, 0.2123203
9784, -0.0310059, -0.0024414, 0.9313965, -2.6842980, 3.3481309, 0.2125568
9776, -0.0339355, -0.0581055, 0.9294434, -2.6939272, 3.3124365, 0.2146516
12340, -0.0490723, -0.0456543, 0.9174805, -2.6896216, 3.2924439, 0.2187642
9812, -0.0861816, -0.0637207, 0.8996582, -2.7088232, 3.3286862, 0.2200999
9768, -0.0454102, -0.0458984, 0.9111329, -2.7117168, 3.3212788, 0.2196494
9788, -0.0454102, -0.0346680, 0.9179688, -2.6982219, 3.3088221, 0.2197595
9788, -0.0598145, -0.0512695, 0.8964844, -2.7041072, 3.3117139, 0.2206330
9772, -0.0559082, -0.0373535, 0.9023438, -2.6959874, 3.3147590, 0.2189111
9764, -0.0432129, -0.0502930, 0.9143067, -2.7028462, 3.2977318, 0.2179109
12324, -0.0466309, -0.0480957, 0.9006348, -2.7070641, 3.2857029, 0.2184095
9784, -0.0642090, -0.0493164, 0.9023438, -2.7093315, 3.2961835, 0.2185306
9768, -0.0620117, -0.0419922, 0.9013672, -2.7070538, 3.3070809, 0.2194541
9740, -0.0490723, -0.0412598, 0.9091797, -2.7026405, 3.2994387, 0.2210910
9760, -0.0617676, -0.0493164, 0.9064942, -2.7063360, 3.3059055, 0.2210526
9756, -0.0634766, -0.0439453, 0.9079590, -2.7032337, 3.3166723, 0.2217734
9784, -0.0451660, -0.0368652, 0.9116211, -2.6938674, 3.3047008, 0.2223416
12332, -0.0808106, -0.0224609, 0.9338379, -2.6648249, 3.3295991, 0.2259894
9820, -0.0419922, -0.1223145, 0.8818360, -2.7584373, 3.3098096, 0.2281496
9788, -0.0544434, 0.0073242, 0.8815918, -2.7023513, 3.3193805, 0.2255116
9744, -0.0141602, -0.0856934, 0.9404297, -2.7442841, 3.2678928, 0.2280644
9780, -0.0834961, -0.0229492, 0.8989258, -2.7170290, 3.2965998, 0.2284799
9784, -0.0729980, -0.0742188, 0.9023438, -2.7487490, 3.3193845, 0.2278920
9752, -0.0444336, -0.0161133, 0.9187012, -2.7163541, 3.3101019, 0.2283074
12352, -0.0490723, -0.0378418, 0.9162598, -2.7088301, 3.3037393, 0.2266643
9812, -0.0563965, -0.0625000, 0.9033204, -2.7273960, 3.3021991, 0.2263512
9760, -0.0676270, -0.0451660, 0.9104004, -2.7283923, 3.3163557, 0.2260033
9756, -0.0424805, -0.0427246, 0.9133301, -2.7237732, 3.3018410, 0.2259649
9788, -0.0480957, -0.0427246, 0.9055176, -2.7186281, 3.2919166, 0.2272964
9776, -0.0590820, -0.0388184, 0.9033204, -2.7099711, 3.2964842, 0.2277119
9772, -0.0498047, -0.0539551, 0.9135743, -2.7206635, 3.2920351, 0.2293224
19660, -0.0717773, -0.0673828, 0.9174805, -2.7441248, 3.2973101, 0.2277912
9848, -0.0703125, -0.0446777, 0.9016114, -2.7393789, 3.3166661, 0.2297596
9804, -0.0393066, -0.0292969, 0.9082032, -2.7230811, 3.3000867, 0.2309580
9768, -0.0415039, -0.0468750, 0.9023438, -2.7230317, 3.2815856, 0.2317441
9796, -0.0698242, -0.0388184, 0.8933106, -2.7163465, 3.3019170, 0.2327702
9800, -0.0371094, -0.0529785, 0.9074707, -2.7261924, 3.2837080, 0.2312010
12384, -0.0522461, -0.0446777, 0.9248047, -2.7236356, 3.2815062, 0.2306003
17404, -0.0515137, -0.0541992, 0.9101563, -2.7331168, 3.2795488, 0.2279325
12096, -0.0510254, -0.0520020, 0.8994141, -2.7420217, 3.2766981, 0.2302588
9856, -0.0458984, -0.0405273, 0.9162598, -2.7341928, 3.2654798, 0.2297583
9800, -0.0529785, -0.0422363, 0.9067383, -2.7286679, 3.2639293, 0.2306818
9800, -0.0559082, -0.0561523, 0.8991700, -2.7422566, 3.2672677, 0.2300286
9788, -0.0500488, -0.0439453, 0.9111329, -2.7396039, 3.2616341, 0.2295780
12336, -0.0632324, -0.0512695, 0.9140625, -2.7436866, 3.2719979, 0.2270121
9824, -0.0483398, -0.0422363, 0.9086915, -2.7402675, 3.2613799, 0.2262868
9776, -0.0842285, -0.0642090, 0.9416504, -2.7563121, 3.2869334, 0.2230381
9776, -0.0737305, -0.0261230, 0.9184571, -2.7305140, 3.3126008, 0.2238243
9772, -0.0480957, -0.0551758, 0.9123536, -2.7401471, 3.3030846, 0.2236095
9772, -0.0554199, -0.0500488, 0.9018555, -2.7439615, 3.3012259, 0.2245330
